Water Control Zone,Station,Dates,Sample No,Depth,5-day Biochemical Oxygen Demand mg_L,Ammonia Nitrogen mg_L,Chlorophyll-a ug_L,Dissolved Oxygen per_saturation,Dissolved Oxygen mg_L,E. coli cfu_100mL,Faecal Coliforms cfu_100mL,Nitrate Nitrogen mg_L,Nitrite Nitrogen mg_L,Orthophosphate Phosphorus mg_L,pH,Phaeo-pigments ug_L,Salinity psu,Secchi Disc Depth M,Silica mg_L,Suspended Solids mg_L,Temperature C,Total Inorganic Nitrogen mg_L,Total Kjeldahl Nitrogen mg_L,Total Nitrogen mg_L,Total Phosphorus mg_L,Turbidity NTU,Unionised Ammonia mg_L,Volatile Suspended Solids mg_L
Port Shelter,PM4,2015-10-19,1,Surface Water,0.4,0.01,3.6,75,5,2,8,0,0,0.01,8,0.4,32.5,3,0.49,4.5,26.6,0.02,0.28,0.28,0.06,3.3,0,1.6
Port Shelter,PM4,2015-11-20,1,Surface Water,0.4,0.05,6.7,91,6.1,1,1,0,0,0.01,7.8,0.8,33.1,4,0.46,1.1,26.2,0.05,0.22,0.22,0.07,2.9,0,0.7
Port Shelter,PM4,2015-12-09,1,Surface Water,0.2,0.05,1.3,79,5.8,2,9,0.02,0.02,0.01,7.7,0.5,33.3,3,0.86,2.4,21.5,0.08,0.2,0.23,0.02,3.4,0,0.6
Port Shelter,PM4,2016-01-22,1,Surface Water,0.6,0.05,2,89,7.1,3,6,0.08,0.01,0.01,7.6,0.3,31.2,4,0.88,1.4,17.7,0.14,0.14,0.23,0.02,2.8,0,0.5
Port Shelter,PM4,2016-02-15,1,Surface Water,4.4,0.03,27,93,7.7,2,4,0.02,0,0.01,7.6,4.8,31.3,2.5,0.69,6.6,15.5,0.05,0.48,0.51,0.04,3.7,0,3.8
Port Shelter,PM4,2016-03-14,1,Surface Water,3.3,0.05,26,79,6.5,4,11,0.01,0,0,8.2,4.8,31.3,2.5,1.3,2.8,16,0.06,0.97,0.98,0.05,1.9,0,1.8
Port Shelter,PM4,2016-04-01,1,Surface Water,3.3,0.02,12,146,11.2,1,1,0,0,0,7.9,3.4,31.6,3,0.78,2,19.3,0.03,0.4,0.4,0.02,2.6,0,1.2
Port Shelter,PM4,2016-05-25,1,Surface Water,1.3,0.03,4.3,100,6.6,1,1,0,0,0,7.6,0.7,29.6,2.5,0.58,0.5,28.3,0.03,0.46,0.46,0.04,0.9,0,0.5
Port Shelter,PM4,2016-06-10,1,Surface Water,0.8,0.03,1.5,91,5.9,1,1,0.01,0,0,8.1,1.3,30.2,4,0.83,1.7,28.9,0.04,0.76,0.78,0.03,1.4,0,0.8
Port Shelter,PM4,2016-07-25,1,Surface Water,0.9,0.01,2.9,83,5.3,1,19,0,0,0,8,0.2,33.6,4,0.23,5.3,28.5,0.02,1.2,1.21,0.02,3.1,0,2.1
Port Shelter,PM4,2016-08-08,1,Surface Water,0.5,0.01,2.4,90,5.8,1,3,0,0,0,7.9,0.3,33.3,5,0.57,1.2,28.1,0.01,1,1,0.03,2.4,0,0.8
Port Shelter,PM4,2016-09-12,1,Surface Water,1.3,0.03,2.6,90,5.9,9,64,0.03,0.01,0,8.1,1.3,28.6,3,1.6,2.6,29.4,0.06,0.07,0.11,0.11,4.6,0,1
Port Shelter,PM4,2016-10-17,1,Surface Water,0.7,0.01,3.4,91,6,1,1,0,0,0,8,0.2,32.5,2.6,0.67,2.8,27.4,0.02,0.25,0.26,0.02,4.8,0,1.1
Port Shelter,PM4,2016-11-23,1,Surface Water,0.4,0.08,1.2,77,5.4,25,75,0.04,0.01,0,7.9,0.4,30.3,3,1.3,8,24.4,0.13,0.22,0.27,0.03,3.3,0,1.9
Port Shelter,PM4,2016-12-09,1,Surface Water,0.7,0.02,6.1,110,8.1,1,1,0,0,0,8.2,2.7,30.7,2.5,0.05,3.8,21.4,0.03,0.76,0.76,0.02,5.6,0,1
Port Shelter,PM4,2017-01-16,1,Surface Water,0.4,0.07,1.3,80,6.2,2,3,0.04,0.01,0.01,7.9,0.4,30.6,3,0.67,10,18.6,0.11,0.32,0.37,0.03,3.2,0,1.9
Port Shelter,PM4,2017-02-13,1,Surface Water,0.9,0.02,0.8,87,6.9,1,1,0.07,0.01,0.01,7.9,0.7,31.1,3,1.2,7.1,17.2,0.1,0.64,0.72,0.05,2.8,0,1.4
Port Shelter,PM4,2017-03-23,1,Surface Water,0.9,0.04,2.5,94,7.1,2,2,0.03,0,0.01,7.8,0.5,31.8,3,0.99,0.9,20,0.07,0.25,0.28,0.02,2.4,0,0.5
Port Shelter,PM4,2017-04-21,1,Surface Water,0.3,0.03,0.8,91,6.2,1,1,0,0,0,8.1,0.4,32.8,4,0.65,9.5,25.4,0.03,0.31,0.31,0.02,2.5,0,1.2
Port Shelter,PM4,2017-05-12,1,Surface Water,0.6,0.03,1.2,86,5.6,1,1,0,0,0,7.9,0.9,32.5,4.5,0.27,0.9,27.7,0.04,0.58,0.59,0.02,2.5,0,0.6
Port Shelter,PM4,2017-06-02,1,Surface Water,1.1,0.03,1.5,98,6.4,1,4,0,0,0,8.1,1.2,31.9,3,0.06,2.8,28.4,0.04,0.35,0.35,0.05,2.3,0,1.4
Port Shelter,PM4,2017-07-20,1,Surface Water,1.3,0.07,1.4,86,5.8,7,38,0.09,0.01,0,8.3,0.3,18.7,2,2.6,7.6,31,0.17,0.25,0.35,0.05,2.6,0.01,2.3
Port Shelter,PM4,2017-08-24,1,Surface Water,0.5,0.03,1.9,65,4.3,1,65,0,0,0.02,8.1,0.2,33.5,3.5,0.42,8.5,27.1,0.03,0.41,0.42,0.04,0.7,0,2.3
Port Shelter,PM4,2017-09-22,1,Surface Water,1.1,0.01,1.3,105,6.6,1,19,0,0,0,8,1,29.7,1.4,0.76,8.3,31.2,0.01,0.59,0.59,0.02,1.2,0,2.2
Port Shelter,PM4,2017-10-27,1,Surface Water,0.4,0.01,1.6,94,6.4,1,4,0,0,0,7.9,0.4,32.6,3.1,0.07,3,26.1,0.01,0.21,0.21,0.02,2.9,0,1.2
Port Shelter,PM4,2017-11-15,1,Surface Water,0.2,0.04,0.8,75,5.2,1,1,0.02,0.01,0.01,7.9,0.3,32.8,3,1.1,3.1,24.4,0.07,0.26,0.29,0.02,1.4,0,0.9
Port Shelter,PM4,2017-12-14,1,Surface Water,0.8,0.02,1.1,82,6.2,2,2,0.02,0,0.01,8,1,33.2,3,0.82,8.9,19.9,0.04,1.3,1.32,0.02,7.6,0,1.4
Port Shelter,PM4,2018-01-19,1,Surface Water,2,0.04,4.6,106,8.3,1,1,0,0,0,8.3,1.2,32.3,2.5,1,2.2,18,0.04,0.51,0.51,0.02,8.2,0,1.4
Port Shelter,PM4,2018-02-05,1,Surface Water,0.4,0.03,1.7,93,7.8,1,1,0.04,0.01,0.01,7.7,0.8,32.6,3,0.62,11,14.2,0.08,0.42,0.47,0.02,1,0,1.6
Port Shelter,PM4,2018-03-12,1,Surface Water,1.5,0.01,6.6,108,8.3,1,1,0.01,0,0,7.8,1.2,32.4,2,0.59,2.6,18.4,0.02,0.21,0.22,0.02,0.8,0,1.4
Port Shelter,PM4,2018-04-18,1,Surface Water,0.5,0.05,1.7,71,5.1,1,1,0,0,0.01,8.1,0.5,33.8,3,0.56,8.2,21.9,0.05,0.18,0.18,0.02,2.2,0,3.3
Port Shelter,PM4,2018-05-17,1,Surface Water,0.4,0.02,1.9,97,6.2,1,1,0,0,0,7.7,0.2,33.6,3,0.28,2.3,28.9,0.02,0.38,0.38,0.02,0.8,0,0.8
Port Shelter,PM4,2018-06-14,1,Surface Water,0.8,0.04,1.3,74,5,150,810,0.06,0,0,8.1,0.4,25,2.4,1.9,4.2,28.5,0.1,0.15,0.21,0.02,1.4,0,1.3
Port Shelter,PM4,2018-07-13,1,Surface Water,1.1,0.03,3.2,86,5.6,35,65,0.05,0.01,0,8.2,1.5,29.2,3,0.1,1.5,29.3,0.09,0.24,0.3,0.02,0.8,0,0.6
Port Shelter,PM4,2018-08-20,1,Surface Water,1.1,0.04,3.5,90,5.9,25,300,0.01,0,0.01,8.1,2.3,27.1,2.3,1.4,2.9,29.8,0.05,0.19,0.2,0.02,1.1,0,1.7
Port Shelter,PM4,2018-09-24,1,Surface Water,0.1,0.01,2.1,114,7.3,1,1,0,0,0.01,8.5,1.7,30.7,5,0.32,1.9,29.8,0.01,0.24,0.24,0.02,0.7,0,0.8
Port Shelter,PM4,2018-10-11,1,Surface Water,0.3,0.08,0.5,79,5.3,2,32,0.01,0.01,0.01,8.2,0.7,31.9,3,0.92,4.4,26.4,0.09,0.44,0.45,0.02,2,0.01,0.9
Port Shelter,PM4,2018-11-15,1,Surface Water,0.8,0.02,0.8,84,5.8,1,1,0,0,0.01,7.8,2.2,32.9,3,0.74,10,24.3,0.03,0.17,0.17,0.02,1.7,0,2.6
Port Shelter,PM4,2018-12-14,1,Surface Water,0.6,0.01,2.4,54,4.2,1,2,0,0,0.01,8,2.1,33.3,2,0.19,14,19.6,0.01,0.14,0.14,0.02,1.8,0,3.1
Port Shelter,PM4,2019-01-18,1,Surface Water,0.7,0.03,0.9,89,6.9,3,3,0.11,0.01,0.02,8,0.6,32,3,1.3,2.4,18.3,0.14,0.25,0.37,0.02,1.3,0,0.5
Port Shelter,PM4,2019-02-11,1,Surface Water,1.5,0.02,3,93,7.1,1,2,0,0,0,8.1,1,31.8,3.6,0.62,2.6,19.1,0.03,0.59,0.59,0.03,0.6,0,1.7
Port Shelter,PM4,2019-03-06,1,Surface Water,1.9,0.06,6.7,97,7.2,8,18,0.03,0,0.01,8.1,2.6,31.8,2.5,0.73,7.1,20.5,0.1,0.49,0.53,0.02,0.4,0,2
Port Shelter,PM4,2019-04-04,1,Surface Water,0.6,0.02,0.6,89,6.4,1,1,0,0,0.01,7.9,0.8,33.4,2.3,0.38,9.1,21.8,0.02,0.16,0.16,0.02,1,0,2.9
Port Shelter,PM4,2019-05-03,1,Surface Water,0.4,0.03,1.9,85,6,1,3,0.05,0,0.01,7.8,0.9,31.6,5,0.21,10,23.9,0.08,0.27,0.32,0.02,0.5,0,2.6
Port Shelter,PM4,2019-06-26,1,Surface Water,0.6,0.01,1.1,81,5.2,2,8,0.01,0,0,7.7,0.2,30.1,2.9,0.96,1.6,29,0.02,0.22,0.23,0.02,0.9,0,0.9
Port Shelter,PM4,2019-07-04,1,Surface Water,0.9,0.02,2.8,79,5.1,35,200,0.14,0.01,0.01,9.1,1.4,19.4,1.5,0.67,4.2,33.4,0.17,0.21,0.36,0.02,5,0.01,1.3
Port Shelter,PM4,2019-08-19,1,Surface Water,1.2,0.03,11,76,5,1,3,0,0,0,8.1,1.7,32.2,3,0.66,14,27.6,0.03,0.26,0.26,0.02,12.1,0,3.5
Port Shelter,PM4,2019-09-09,1,Surface Water,0.7,0.01,1.2,90,5.7,2,2,0,0,0,8.2,0.2,29.9,2.6,0.75,5.9,30.9,0.01,0.25,0.25,0.02,3.1,0,1.5
Port Shelter,PM4,2019-10-24,1,Surface Water,0.7,0.01,1.7,91,5.9,1,2,0,0,0.01,8,0.2,32.8,3.2,0.21,8.8,28.1,0.01,0.21,0.21,0.02,2.5,0,1.8
Port Shelter,PM4,2019-11-13,1,Surface Water,0.5,0.03,0.5,89,6.1,1,2,0,0,0.01,8,2.2,33.4,2.8,0.63,8.4,25.3,0.03,0.49,0.5,0.03,2.6,0,1.7
Port Shelter,PM4,2019-12-16,1,Surface Water,0.8,0.04,2.1,93,7,1,1,0,0,0.01,8.2,1.2,33,2.8,0.96,2.4,19.9,0.04,0.36,0.37,0.02,1.3,0,1
Port Shelter,PM4,2020-01-08,1,Surface Water,0.7,0.043,2.2,90,6.7,1,1,0.002,0.002,0.009,8.3,0.8,32.5,3,0.64,8.2,21.1,0.05,0.51,0.51,0.04,1.4,0.003,2.3
Port Shelter,PM4,2020-04-22,1,Surface Water,0.6,0.031,1,88,6,2,3,0.002,0.003,0.005,7.6,1.4,33.4,3.3,0.12,6.9,25,0.04,0.12,0.13,0.02,1.4,0.001,1.3
Port Shelter,PM4,2020-05-27,1,Surface Water,0.6,0.049,0.2,93,6.2,5,23,0.032,0.005,0.009,7.8,1.4,31.2,3,0.66,1.8,27.6,0.09,0.33,0.37,0.02,2.9,0.002,1
Port Shelter,PM4,2020-06-19,1,Surface Water,1,0.051,2.4,91,5.9,1,3,0.062,0.01,0.004,8.2,0.8,26.8,2.9,0.25,7.8,30.1,0.12,0.66,0.73,0.02,4.6,0.004,1.4
Port Shelter,PM4,2020-07-15,1,Surface Water,1,0.032,0.9,87,5.5,1,1,0.002,0.002,0.009,7.9,0.4,33.4,3,0.58,2.8,29.7,0.04,0.19,0.19,0.04,1.4,0.002,1.2
Port Shelter,PM4,2020-09-28,1,Surface Water,1.3,0.013,8.9,87,5.6,1,15,0.006,0.002,0.004,8,2,31.2,2.4,0.6,3,28.5,0.02,0.26,0.27,0.07,3.3,0.001,1.5
Port Shelter,PM4,2020-10-28,1,Surface Water,1.1,0.034,2.8,81,5.5,1,2,0.002,0.003,0.016,8,1.1,33.2,2,0.58,3.1,25,0.04,0.18,0.19,0.05,12.4,0.002,1.3
Port Shelter,PM4,2020-11-12,1,Surface Water,0.9,0.015,3.6,98,6.9,1,1,0.004,0.003,0.004,7.9,2,32.9,2.7,0.19,18,23.5,0.02,0.25,0.26,0.07,4.3,0.001,4.6
Port Shelter,PM6,2015-01-22,1,Surface Water,1.1,0.06,0.6,94,7.5,1,2,0.05,0,0.01,8,1.3,31.7,2.5,0.72,1.4,17.1,0.11,0.25,0.3,0.02,6.1,0,0.5
Port Shelter,PM6,2015-02-04,1,Surface Water,0.7,0.02,8.2,90,7,6,25,0.02,0.01,0,7.8,0.2,31.7,4,0.16,2.8,17.8,0.04,0.28,0.3,0.02,1.6,0,1.1
Port Shelter,PM6,2015-03-13,1,Surface Water,0.4,0.05,0.9,84,6.6,1,2,0.09,0.01,0.01,7.8,2.4,32.2,5.2,0.7,2.2,17.8,0.14,0.29,0.38,0.02,0.8,0,1.2
Port Shelter,PM6,2015-04-23,1,Surface Water,1.9,0.04,4,92,6.5,1,2,0.01,0,0,7.9,1.6,33.3,5.5,0.35,1.5,22.8,0.05,0.27,0.28,0.02,0.9,0,0.9
Port Shelter,PM6,2015-05-08,1,Surface Water,1,0.02,2.8,93,6.2,1,1,0,0,0.01,8.2,2.1,33.3,4.6,0.07,0.9,26.9,0.03,0.12,0.13,0.02,2.4,0,0.9
Port Shelter,PM6,2015-06-03,1,Surface Water,1.6,0.04,4.5,96,6.4,2,17,0.07,0.02,0,8.1,1.8,29.2,2.5,0.43,11,28.3,0.13,0.21,0.3,0.02,2.8,0,3.6
Port Shelter,PM6,2015-07-20,1,Surface Water,0.9,0.03,3.2,91,5.8,1,15,0,0,0,8.3,2.8,32.2,3.5,0.34,1.2,29.7,0.03,0.27,0.27,0.02,2.5,0,0.9
Port Shelter,PM6,2015-08-17,1,Surface Water,0.7,0.02,3.6,76,5.1,2,21,0.01,0,0,7.9,0.2,33,3.1,0.82,2.2,26.2,0.04,0.43,0.44,0.06,2.6,0,0.9
Port Shelter,PM6,2015-09-11,1,Surface Water,1.7,0.02,2.5,88,5.6,2,4,0,0,0,8.2,1.7,32.6,3,0.21,3.6,29.3,0.02,0.42,0.42,0.04,2.5,0,0.7
Port Shelter,PM6,2015-10-19,1,Surface Water,0.7,0.01,2.5,101,6.7,1,9,0,0,0.01,8,0.2,32.7,3,0.47,1.5,27.1,0.02,0.36,0.36,0.06,3.1,0,0.9
Port Shelter,PM6,2015-11-20,1,Surface Water,0.8,0.03,4.7,95,6.4,1,7,0,0,0.01,7.8,1.5,32.9,4,0.52,1,26.3,0.04,0.34,0.35,0.07,2.9,0,0.7
Port Shelter,PM6,2015-12-09,1,Surface Water,0.1,0.08,2,79,5.8,28,51,0.04,0.01,0.01,7.8,0.6,32.8,3,0.99,3.7,21.3,0.12,0.22,0.27,0.02,3.8,0,0.9
Port Shelter,PM6,2016-01-22,1,Surface Water,0.5,0.06,1.3,81,6.4,7,13,0.12,0.01,0.01,7.6,1,30.7,4,0.97,1.7,18,0.19,0.23,0.36,0.02,3,0,0.5
Port Shelter,PM6,2016-02-15,1,Surface Water,9,0.11,65,106,8.7,17,73,0,0,0.02,7.7,13,31,2.5,0.7,10,15.7,0.12,0.99,1,0.09,3.7,0,7.1
Port Shelter,PM6,2016-03-14,1,Surface Water,1.2,0.06,3.7,81,6.6,8,26,0.03,0,0.01,8.2,1.7,31.3,4.5,1.1,1.2,16.2,0.09,0.39,0.42,0.02,0.8,0,0.7
Port Shelter,PM6,2016-04-01,1,Surface Water,1.9,0.02,6.9,138,10.7,1,1,0,0,0,7.9,2.6,31.7,3.2,0.72,0.5,18.4,0.03,0.33,0.33,0.02,2.5,0,0.5
Port Shelter,PM6,2016-05-25,1,Surface Water,1.3,0.05,1.4,92,6.1,1,5,0.02,0,0,7.5,0.2,29.5,3.5,0.74,1.4,28,0.08,0.67,0.69,0.05,0.7,0,0.8
Port Shelter,PM6,2016-06-10,1,Surface Water,1.3,0.02,6.1,98,6.4,1,2,0.02,0,0,8.2,0.9,29.3,3,0.63,1.2,29.3,0.04,0.41,0.43,0.06,1.1,0,0.8
Port Shelter,PM6,2016-07-25,1,Surface Water,1.3,0.01,2.8,93,5.9,1,37,0,0,0,8.1,0.4,32.8,4,0.57,6.5,29.8,0.01,1.3,1.31,0.02,1.5,0,2.2
Port Shelter,PM6,2016-08-08,1,Surface Water,0.3,0.01,2.8,98,6.3,1,6,0,0,0,8,0.2,32.3,4,0.45,1.3,29.4,0.01,0.96,0.96,0.03,2.5,0,1
Port Shelter,PM6,2016-09-12,1,Surface Water,1.3,0.01,5.3,108,7,1,6,0.02,0,0,8.2,1.5,28.6,2.5,0.53,2.7,30,0.04,0.32,0.35,0.15,3.8,0,1.2
Port Shelter,PM6,2016-10-17,1,Surface Water,1.1,0.02,7.8,88,5.8,1,2,0,0,0,8,1.4,32.4,3.2,0.6,3.2,27.4,0.02,0.2,0.21,0.02,3.5,0,1.6
Port Shelter,PM6,2016-11-23,1,Surface Water,1.5,0.12,1.5,78,5.5,370,1500,0.08,0.01,0.01,7.9,0.8,28.6,3,1.3,6.5,24.4,0.21,0.22,0.31,0.08,3.1,0,1.8
Port Shelter,PM6,2016-12-09,1,Surface Water,0.9,0.02,7.4,94,6.8,1,1,0.03,0.01,0,8.2,1.5,30.9,3.5,0.43,2.4,22,0.06,0.87,0.91,0.02,3,0,0.9
Port Shelter,PM6,2017-01-16,1,Surface Water,0.1,0.07,1.5,71,5.5,5,17,0.05,0.01,0.01,7.9,0.2,30.6,3,0.71,9.7,19.3,0.13,0.24,0.3,0.02,8.2,0,1.6
Port Shelter,PM6,2017-02-13,1,Surface Water,0.9,0.03,1.3,95,7.5,3,12,0.05,0.01,0.01,7.8,0.6,30.9,3,1.1,7.6,17.4,0.09,0.72,0.78,0.05,3.8,0,1.6
Port Shelter,PM6,2017-03-23,1,Surface Water,1.1,0.04,2.6,86,6.4,3,5,0.05,0,0.01,7.8,1.6,31.5,3,0.8,1,20.5,0.09,0.36,0.41,0.02,2.5,0,0.7
Port Shelter,PM6,2017-04-21,1,Surface Water,0.1,0.02,0.9,96,6.7,1,1,0,0,0,8,0.2,32.8,5,0.5,11,24.2,0.02,0.26,0.26,0.02,2.2,0,1.6
Port Shelter,PM6,2017-05-12,1,Surface Water,0.5,0.02,1.1,101,6.6,1,1,0,0,0,8,0.4,32.2,6.5,0.07,0.7,27.8,0.03,0.31,0.31,0.02,3.7,0,0.5
Port Shelter,PM6,2017-06-02,1,Surface Water,1.5,0.04,0.7,92,6.1,1,8,0.02,0,0,7.9,0.4,32.4,4,0.36,0.7,26.6,0.05,0.4,0.42,0.03,0.9,0,0.5
Port Shelter,PM6,2017-07-20,1,Surface Water,1.4,0.05,2.8,77,5.4,17,210,0.18,0.01,0.01,8.2,1.5,15.7,2.5,3.4,8.7,29.9,0.24,0.24,0.43,0.03,4.2,0.01,2.1
Port Shelter,PM6,2017-08-24,1,Surface Water,0.6,0.06,1.9,71,4.6,36,430,0.02,0,0.01,8.1,0.6,32.6,2.5,0.5,10,27.9,0.07,0.36,0.38,0.04,2.7,0,2.4
Port Shelter,PM6,2017-09-22,1,Surface Water,2,0.02,1.7,105,6.7,10,260,0,0,0,8.1,0.5,28.8,1.8,0.78,8.2,30.8,0.02,0.82,0.82,0.02,1.2,0,2.7
Port Shelter,PM6,2017-10-27,1,Surface Water,0.9,0.01,3.3,102,6.9,1,1,0,0,0.01,7.8,0.9,32.6,3.4,0.28,2.6,26.6,0.02,0.29,0.3,0.02,1.4,0,1.1
Port Shelter,PM6,2017-11-15,1,Surface Water,0.6,0.05,1.6,71,4.9,1,3,0.02,0.01,0.01,7.9,0.2,32.6,3,1,1.2,24.3,0.07,0.08,0.1,0.02,0.3,0,0.8
Port Shelter,PM6,2017-12-14,1,Surface Water,1,0.01,2.5,84,6.2,1,1,0.06,0.01,0.01,8,0.8,33.1,2.5,1.1,12,20.4,0.09,0.57,0.64,0.02,8.7,0,1.6
Port Shelter,PM6,2018-01-19,1,Surface Water,3.8,0.08,18,119,9.3,2,16,0,0,0.01,8.4,4.7,32.1,2.5,0.74,3.1,18.1,0.09,0.76,0.76,0.04,8.8,0.01,2.6
Port Shelter,PM6,2018-02-05,1,Surface Water,0.4,0.03,2.3,81,6.8,1,1,0.05,0.01,0.01,7.6,0.8,32.4,3,0.73,11,14.2,0.08,0.26,0.31,0.02,1,0,1.8
Port Shelter,PM6,2018-03-12,1,Surface Water,1.8,0.02,6.5,111,8.6,1,2,0,0,0,7.7,2,32.2,3,0.56,2.1,18.5,0.02,0.33,0.34,0.02,0.5,0,1.6
Port Shelter,PM6,2018-04-18,1,Surface Water,0.7,0.03,2.1,83,6,2,9,0,0,0.01,8.1,0.9,33.5,5,0.4,7,22,0.03,0.28,0.28,0.02,0.9,0,1.3
Port Shelter,PM6,2018-05-17,1,Surface Water,0.6,0.04,1,91,5.9,1,1,0,0,0.01,7.8,0.4,33.1,5,0.25,1.4,28.3,0.04,0.42,0.42,0.02,0.1,0,0.9
Port Shelter,PM6,2018-06-14,1,Surface Water,0.8,0.03,1.3,98,6.5,34,270,0.03,0,0,8.2,0.9,28.6,2.4,0.41,2,28.7,0.06,0.19,0.22,0.02,1.2,0,1.1
Port Shelter,PM6,2018-07-13,1,Surface Water,1.1,0.03,4.6,83,5.4,3,8,0.07,0.01,0,8.3,2,28.9,2.5,0.07,2.1,29.6,0.1,0.24,0.31,0.02,1.1,0,1
Port Shelter,PM6,2018-08-20,1,Surface Water,1.6,0.02,4.3,87,5.7,140,1400,0.02,0,0,8.1,2.6,28.1,2.4,0.97,5.1,29.7,0.04,0.16,0.18,0.02,2.8,0,2.1
Port Shelter,PM6,2018-09-24,1,Surface Water,1.1,0.01,4.4,108,7,1,5,0,0,0.01,8.5,2.7,30.2,4,0.23,1.6,29.4,0.01,0.23,0.23,0.02,0.4,0,1
Port Shelter,PM6,2018-10-11,1,Surface Water,0.4,0.04,1.1,81,5.5,15,69,0.01,0.01,0.01,8.3,0.2,31.9,4,0.62,1.6,25.9,0.06,0.26,0.28,0.02,0.5,0,0.6
Port Shelter,PM6,2018-11-15,1,Surface Water,0.5,0.02,0.8,83,5.8,1,2,0,0,0.01,7.8,2,32.8,3,0.53,8.9,24.5,0.02,0.16,0.16,0.02,1.1,0,2.1
Port Shelter,PM6,2018-12-14,1,Surface Water,0.4,0.01,2.4,46,3.4,1,1,0.01,0.01,0.01,8,1.9,33.1,2,0.34,11,20.4,0.02,0.13,0.14,0.02,2.6,0,2.6
Port Shelter,PM6,2019-01-18,1,Surface Water,0.8,0.02,1,90,7,1,2,0.14,0.01,0.02,8,0.7,32.3,3,1.3,1.8,18.2,0.17,0.22,0.37,0.02,0.9,0,0.6
Port Shelter,PM6,2019-02-11,1,Surface Water,1.9,0.04,6.9,93,7,1,9,0.01,0,0,8,1.8,31.6,3.6,0.52,2.5,19.5,0.05,0.5,0.51,0.03,0.6,0,1.7
Port Shelter,PM6,2019-03-06,1,Surface Water,0.9,0.06,3.7,84,6.3,68,230,0.08,0,0.01,8.1,0.6,31.6,3,0.39,8.2,20.4,0.14,0.44,0.52,0.02,0.6,0,2.3
Port Shelter,PM6,2019-04-04,1,Surface Water,0.8,0.02,0.9,72,5.3,1,2,0,0,0.01,7.9,0.8,32.6,3.6,0.07,9,21.5,0.02,0.26,0.26,0.02,0.4,0,2.5
Port Shelter,PM6,2019-05-03,1,Surface Water,0.5,0.04,2.3,87,6.1,34,75,0.07,0.01,0.01,7.7,2.3,30.6,4.6,0.23,9.5,24.4,0.11,0.3,0.37,0.02,0.7,0,2.1
Port Shelter,PM6,2019-06-26,1,Surface Water,1,0.01,1.8,79,5.3,7,23,0.01,0,0,7.7,0.2,29.5,2.7,0.76,13,28,0.02,0.22,0.23,0.02,0.5,0,3
Port Shelter,PM6,2019-07-04,1,Surface Water,1.1,0.03,3.6,96,6.2,240,980,0.17,0.01,0.01,9,1.2,18.7,22,0.9,4.7,33,0.21,0.21,0.39,0.02,8.6,0.02,1.3
Port Shelter,PM6,2019-08-19,1,Surface Water,1.2,0.03,4.5,86,5.6,7,18,0,0,0,8.1,1.2,32.6,3.8,0.5,8,27.4,0.03,0.24,0.24,0.02,10.1,0,2.1
Port Shelter,PM6,2019-09-09,1,Surface Water,1,0.03,1.9,97,6.2,3,17,0.01,0,0,8.2,0.2,28.6,3,0.88,8.2,31,0.04,0.23,0.24,0.02,1.7,0,2
Port Shelter,PM6,2019-10-24,1,Surface Water,2.1,0.01,2.5,100,6.5,2,5,0,0,0.01,8.1,0.2,32.5,3.6,0.16,9.4,28.4,0.01,0.22,0.22,0.02,1.7,0,1.9
Port Shelter,PM6,2019-11-13,1,Surface Water,0.5,0.02,3,84,5.7,1,1,0,0,0.01,8,1.1,33.2,3.6,0.66,7.8,25.3,0.02,0.71,0.71,0.03,6.3,0,1.6
Port Shelter,PM6,2019-12-16,1,Surface Water,0.9,0.04,2.5,89,6.7,4,11,0.03,0,0.01,8.2,1.5,32.9,2.9,0.98,2,20,0.08,0.27,0.31,0.02,0.7,0,1
Port Shelter,PM6,2020-01-08,1,Surface Water,1.3,0.06,4,84,6.2,2,20,0.002,0.002,0.005,8.3,1.4,32.3,2.5,0.73,12,20.9,0.06,0.4,0.4,0.03,2.9,0.004,3.1
Port Shelter,PM6,2020-04-22,1,Surface Water,0.7,0.03,1.6,90,6.1,1,4,0.002,0.003,0.009,7.7,0.8,33.4,4.3,0.05,6.5,24.9,0.04,0.14,0.15,0.02,2,0.001,1.3
Port Shelter,PM6,2020-05-27,1,Surface Water,1.6,0.071,3.8,89,5.9,11,120,0.052,0.007,0.002,8,4.1,30.6,3.8,0.21,1.3,27.7,0.13,0.67,0.73,0.02,2,0.004,0.7
Port Shelter,PM6,2020-06-19,1,Surface Water,1,0.045,3,97,6.3,2,20,0.08,0.011,0.004,8.3,1.5,27.5,3.5,0.06,11,29.9,0.14,0.74,0.83,0.03,1.7,0.005,1.8
Port Shelter,PM6,2020-07-15,1,Surface Water,1.7,0.036,2.4,79,5.2,1,11,0.002,0.002,0.013,8,0.7,33.5,3.1,1.2,2.9,27.3,0.04,0.11,0.11,0.06,2.2,0.002,1.4
Port Shelter,PM6,2020-09-28,1,Surface Water,1.4,0.022,6.8,90,6,27,92,0.012,0.002,0.003,7.9,1.4,28.5,2,1.1,1.9,28.3,0.04,0.29,0.3,0.07,2.9,0.001,1.2
Port Shelter,PM6,2020-10-28,1,Surface Water,1.4,0.019,4.6,100,6.8,6,11,0.002,0.002,0.017,8.1,1.3,33,2.1,0.42,1.8,25.4,0.02,0.24,0.24,0.05,3.5,0.001,1
