Water Control Zone,Station,Dates,Sample No,Depth,5-day Biochemical Oxygen Demand mg_L,Ammonia Nitrogen mg_L,Chlorophyll-a ug_L,Dissolved Oxygen per_saturation,Dissolved Oxygen mg_L,E. coli cfu_100mL,Faecal Coliforms cfu_100mL,Nitrate Nitrogen mg_L,Nitrite Nitrogen mg_L,Orthophosphate Phosphorus mg_L,pH,Phaeo-pigments ug_L,Salinity psu,Secchi Disc Depth M,Silica mg_L,Suspended Solids mg_L,Temperature C,Total Inorganic Nitrogen mg_L,Total Kjeldahl Nitrogen mg_L,Total Nitrogen mg_L,Total Phosphorus mg_L,Turbidity NTU,Unionised Ammonia mg_L,Volatile Suspended Solids mg_L
Victoria Harbour,VM1,10/4/2015,1,Surface Water,0.60,0.14,0.90,83.00,6.00,610.00,770.00,0.11,0.01,0.01,7.70,0.20,33.20,3.20,0.41,0.80,21.60,0.26,0.35,0.47,0.04,2.30,0.00,0.50
Victoria Harbour,VM1,4/5/2015,1,Surface Water,1.80,0.12,5.50,80.00,5.60,650.00,970.00,0.16,0.02,0.01,7.70,2.60,31.90,5.00,0.19,1.00,24.50,0.30,0.52,0.70,0.04,4.10,0.00,0.90
Victoria Harbour,VM1,12/6/2015,1,Surface Water,1.70,0.07,18.00,94.00,6.40,900.00,5700.00,0.31,0.04,0.00,7.90,1.00,27.80,3.00,0.41,2.60,26.70,0.41,0.37,0.72,0.05,3.80,0.00,1.40
Victoria Harbour,VM1,17/7/2015,1,Surface Water,2.90,0.09,13.00,84.00,5.60,110.00,530.00,0.10,0.03,0.02,8.20,5.90,32.50,3.00,0.19,4.00,26.10,0.21,0.32,0.45,0.06,3.60,0.01,0.80
Victoria Harbour,VM1,6/8/2015,1,Surface Water,1.20,0.07,5.90,76.00,5.30,180.00,570.00,0.10,0.03,0.00,7.70,2.00,32.40,2.50,0.95,2.70,24.50,0.20,0.38,0.51,0.12,3.40,0.00,1.20
Victoria Harbour,VM1,2/9/2015,1,Surface Water,0.50,0.18,0.50,54.00,3.70,310.00,580.00,0.10,0.02,0.04,7.80,0.20,32.90,2.50,1.40,4.40,24.80,0.30,0.54,0.66,0.08,4.50,0.01,1.00
Victoria Harbour,VM1,2/10/2015,1,Surface Water,0.30,0.11,1.10,67.00,4.30,87.00,220.00,0.11,0.08,0.02,7.70,0.90,32.00,2.20,1.50,3.60,28.70,0.30,0.35,0.54,0.04,4.90,0.00,0.90
Victoria Harbour,VM1,4/11/2015,1,Surface Water,0.60,0.08,1.10,81.00,5.40,250.00,870.00,0.06,0.02,0.02,7.60,0.70,32.80,2.50,0.33,2.80,26.20,0.16,1.10,1.18,0.06,4.80,0.00,0.50
Victoria Harbour,VM1,3/12/2015,1,Surface Water,0.70,0.09,2.10,74.00,5.10,52.00,120.00,0.08,0.03,0.02,7.70,0.40,32.90,3.50,0.91,13.00,24.00,0.20,0.18,0.29,0.07,4.10,0.00,2.30
Victoria Harbour,VM1,6/1/2016,1,Surface Water,0.60,0.13,0.80,84.00,6.40,3800.00,6200.00,0.23,0.03,0.03,7.40,0.50,31.10,5.00,1.20,1.40,20.00,0.39,0.30,0.56,0.07,2.80,0.00,0.50
Victoria Harbour,VM1,11/2/2016,1,Surface Water,1.10,0.05,1.90,97.00,8.00,98.00,120.00,0.16,0.02,0.01,7.50,0.60,30.90,4.00,0.97,2.40,15.60,0.23,0.17,0.35,0.03,3.10,0.00,0.50
Victoria Harbour,VM1,10/3/2016,1,Surface Water,1.20,0.09,4.20,82.00,6.50,170.00,270.00,0.08,0.01,0.00,8.20,0.90,31.30,5.20,0.75,1.80,17.10,0.18,0.32,0.40,0.06,1.00,0.00,1.30
Victoria Harbour,VM1,8/4/2016,1,Surface Water,1.50,0.17,1.80,99.00,7.60,120.00,250.00,0.10,0.02,0.02,8.00,1.70,31.70,3.00,0.75,9.00,19.20,0.29,0.80,0.92,0.05,1.20,0.01,2.00
Victoria Harbour,VM1,5/5/2016,1,Surface Water,1.20,0.16,0.50,73.00,5.20,220.00,720.00,0.09,0.01,0.02,7.90,0.20,31.30,2.40,0.95,3.00,23.30,0.26,0.46,0.56,0.05,1.10,0.01,1.50
Victoria Harbour,VM1,6/6/2016,1,Surface Water,0.90,0.06,5.30,75.00,5.10,59.00,130.00,0.07,0.03,0.00,7.90,2.10,31.60,4.50,0.30,2.10,25.60,0.17,0.37,0.48,0.04,0.90,0.00,1.10
Victoria Harbour,VM1,6/7/2016,1,Surface Water,1.70,0.13,9.00,80.00,5.60,1800.00,5400.00,0.36,0.02,0.02,7.20,2.10,26.30,2.50,1.70,4.40,25.90,0.51,0.24,0.62,0.09,2.50,0.00,1.30
Victoria Harbour,VM1,4/8/2016,1,Surface Water,0.90,0.07,1.40,71.00,5.00,300.00,920.00,0.10,0.02,0.02,7.80,0.80,32.90,4.00,1.10,2.90,24.00,0.19,0.23,0.35,0.03,6.00,0.00,0.60
Victoria Harbour,VM1,5/9/2016,1,Surface Water,0.90,0.04,5.60,85.00,5.60,53.00,150.00,0.09,0.02,0.01,7.70,2.10,31.70,3.00,0.99,1.40,27.40,0.15,0.56,0.67,0.02,4.10,0.00,0.50
Victoria Harbour,VM1,3/10/2016,1,Surface Water,0.20,0.08,2.70,88.00,5.70,200.00,500.00,0.04,0.03,0.02,7.80,0.20,32.30,2.50,1.50,3.20,28.20,0.14,0.37,0.44,0.02,8.10,0.00,0.50
Victoria Harbour,VM1,3/11/2016,1,Surface Water,0.70,0.04,2.30,87.00,5.90,120.00,340.00,0.07,0.02,0.01,7.80,2.00,31.00,3.00,0.37,5.70,25.80,0.12,1.30,1.39,0.04,5.50,0.00,1.00
Victoria Harbour,VM1,1/12/2016,1,Surface Water,0.20,0.02,1.60,79.00,5.70,180.00,280.00,0.11,0.05,0.01,7.90,0.40,31.00,2.50,1.10,4.80,22.60,0.18,0.25,0.41,0.03,6.80,0.00,1.00
Victoria Harbour,VM1,5/1/2017,1,Surface Water,0.60,0.13,2.60,90.00,6.80,120.00,310.00,0.11,0.02,0.00,8.00,1.00,30.40,4.00,0.35,2.20,20.20,0.26,0.31,0.44,0.04,0.80,0.00,1.00
Victoria Harbour,VM1,2/2/2017,1,Surface Water,0.60,0.06,0.70,92.00,7.20,95.00,150.00,0.09,0.03,0.00,7.10,0.20,31.10,3.00,1.20,2.90,18.40,0.17,0.21,0.33,0.03,4.20,0.00,0.60
Victoria Harbour,VM1,3/3/2017,1,Surface Water,0.60,0.06,1.50,83.00,6.50,8.00,15.00,0.11,0.01,0.01,7.70,0.90,31.90,3.00,0.83,2.40,17.80,0.18,0.31,0.43,0.02,3.00,0.00,0.80
Victoria Harbour,VM1,6/4/2017,1,Surface Water,0.40,0.06,3.60,105.00,7.80,59.00,110.00,0.22,0.02,0.05,8.00,1.60,31.90,3.00,0.72,7.90,20.40,0.29,0.44,0.68,0.07,0.50,0.00,2.00
Victoria Harbour,VM1,5/5/2017,1,Surface Water,0.50,0.08,0.90,69.00,4.80,160.00,810.00,0.06,0.01,0.01,7.70,0.50,31.10,4.50,0.79,5.30,24.10,0.15,0.41,0.48,0.06,2.70,0.00,0.80
Victoria Harbour,VM1,5/6/2017,1,Surface Water,2.70,0.06,31.00,113.00,7.50,390.00,3100.00,0.32,0.03,0.00,8.00,4.50,28.30,2.60,0.09,3.50,28.10,0.41,0.35,0.70,0.10,2.20,0.00,2.20
Victoria Harbour,VM1,3/7/2017,1,Surface Water,1.80,0.06,12.00,96.00,6.70,150.00,550.00,0.62,0.05,0.01,7.70,1.90,24.40,2.60,1.80,2.20,27.20,0.74,0.27,0.94,0.09,1.80,0.00,1.30
Victoria Harbour,VM1,9/8/2017,1,Surface Water,1.50,0.06,16.00,80.00,5.40,270.00,800.00,0.27,0.05,0.02,8.00,2.10,28.90,3.00,1.00,2.30,27.20,0.38,0.57,0.89,0.05,1.10,0.00,0.80
Victoria Harbour,VM1,1/9/2017,1,Surface Water,1.50,0.12,9.30,73.00,4.90,80.00,170.00,0.23,0.07,0.03,7.70,2.50,30.00,2.40,1.80,5.00,27.20,0.42,0.45,0.75,0.06,7.20,0.00,1.60
Victoria Harbour,VM1,9/10/2017,1,Surface Water,0.40,0.05,0.90,76.00,4.90,230.00,370.00,0.04,0.02,0.02,8.00,0.90,31.90,2.50,1.10,4.80,29.40,0.11,0.28,0.34,0.04,3.80,0.00,1.00
Victoria Harbour,VM1,2/11/2017,1,Surface Water,0.90,0.02,5.30,86.00,5.90,220.00,710.00,0.06,0.01,0.01,7.90,3.00,32.40,3.00,0.19,3.90,24.90,0.09,0.88,0.95,0.03,2.10,0.00,1.10
Victoria Harbour,VM1,1/12/2017,1,Surface Water,0.10,0.06,1.00,80.00,5.80,200.00,810.00,0.22,0.04,0.05,7.80,0.20,32.40,3.00,1.30,5.90,22.50,0.32,0.17,0.43,0.06,1.60,0.00,0.80
Victoria Harbour,VM1,8/1/2018,1,Surface Water,0.30,0.06,0.80,85.00,6.70,400.00,750.00,0.20,0.01,0.03,8.00,0.60,32.10,3.50,1.40,2.10,18.10,0.27,0.16,0.37,0.04,7.60,0.00,0.80
Victoria Harbour,VM1,2/2/2018,1,Surface Water,0.60,0.04,1.40,91.00,7.40,240.00,440.00,0.04,0.01,0.00,7.60,0.60,32.50,2.50,0.61,3.20,16.10,0.10,0.13,0.18,0.02,1.60,0.00,0.80
Victoria Harbour,VM1,15/3/2018,1,Surface Water,0.60,0.10,1.40,93.00,7.30,70.00,150.00,0.12,0.02,0.02,8.00,0.70,32.00,3.00,0.69,7.30,18.00,0.24,0.32,0.46,0.04,1.20,0.00,1.30
Victoria Harbour,VM1,6/4/2018,1,Surface Water,0.70,0.10,0.90,79.00,5.60,19.00,27.00,0.09,0.00,0.03,7.90,0.80,33.00,3.20,0.63,8.70,22.70,0.19,0.64,0.73,0.03,1.30,0.00,1.50
Victoria Harbour,VM1,3/5/2018,1,Surface Water,0.80,0.09,5.60,91.00,6.30,68.00,140.00,0.07,0.00,0.02,8.10,1.80,33.20,2.50,0.29,2.50,24.40,0.17,0.18,0.25,0.03,1.70,0.01,0.60
Victoria Harbour,VM1,1/6/2018,1,Surface Water,0.60,0.11,5.60,77.00,5.10,230.00,550.00,0.15,0.02,0.02,7.90,0.80,31.70,3.00,0.49,11.00,27.10,0.28,0.43,0.60,0.02,1.70,0.00,1.70
Victoria Harbour,VM1,5/7/2018,1,Surface Water,1.50,0.07,14.00,76.00,5.20,220.00,690.00,0.38,0.07,0.02,7.90,6.30,27.50,3.00,0.21,9.50,27.40,0.51,0.36,0.81,0.03,2.00,0.00,2.00
Victoria Harbour,VM1,8/8/2018,1,Surface Water,2.10,0.08,26.00,96.00,6.40,390.00,1100.00,0.21,0.05,0.01,8.10,5.80,28.30,3.00,0.16,8.10,28.40,0.35,0.32,0.58,0.03,1.30,0.01,2.90
Victoria Harbour,VM1,3/9/2018,1,Surface Water,0.40,0.09,0.50,81.00,5.50,370.00,1900.00,0.20,0.06,0.03,7.80,0.20,28.10,3.80,2.00,5.00,26.60,0.35,0.32,0.58,0.05,1.10,0.00,1.30
Victoria Harbour,VM1,14/10/2018,1,Surface Water,0.70,0.06,0.40,84.00,5.60,150.00,N/A,0.05,0.02,0.02,7.90,1.80,32.50,2.00,0.84,8.40,26.60,0.13,0.32,0.39,0.02,4.60,0.00,1.60
Victoria Harbour,VM1,2/11/2018,1,Surface Water,0.90,0.04,3.90,76.00,5.20,140.00,730.00,0.02,0.01,0.01,7.90,2.80,32.70,2.00,0.15,4.00,24.90,0.07,0.18,0.21,0.02,2.90,0.00,0.80
Victoria Harbour,VM1,5/12/2018,1,Surface Water,0.40,0.12,0.70,78.00,5.50,140.00,190.00,0.15,0.05,0.04,7.70,2.40,32.40,3.00,0.84,3.80,23.40,0.32,0.34,0.54,0.06,1.80,0.00,0.80
Victoria Harbour,VM1,2/1/2019,1,Surface Water,0.70,0.02,0.80,82.00,6.20,150.00,190.00,0.08,0.02,0.02,7.90,0.30,33.30,2.00,0.84,3.60,19.20,0.12,0.39,0.49,0.03,1.80,0.00,0.90
Victoria Harbour,VM1,13/2/2019,1,Surface Water,0.80,0.09,0.90,91.00,7.00,410.00,610.00,0.11,0.02,0.02,7.90,0.80,31.70,3.20,0.51,6.30,19.40,0.22,0.43,0.56,0.04,0.50,0.00,1.60
Victoria Harbour,VM1,1/3/2019,1,Surface Water,0.50,0.04,2.90,94.00,7.10,42.00,110.00,0.05,0.01,0.01,8.00,1.20,32.70,4.70,0.44,1.50,19.70,0.10,0.35,0.41,0.02,0.30,0.00,0.70
Victoria Harbour,VM1,11/4/2019,1,Surface Water,0.60,0.05,3.20,85.00,6.00,65.00,150.00,0.09,0.01,0.02,7.90,0.20,32.90,5.10,0.31,8.60,23.60,0.15,0.17,0.27,0.03,0.60,0.00,2.20
Victoria Harbour,VM1,10/5/2019,1,Surface Water,0.40,0.06,0.40,82.00,5.80,270.00,620.00,0.08,0.01,0.01,7.70,0.20,32.30,2.90,0.55,5.00,23.60,0.15,0.22,0.31,0.02,2.90,0.00,0.50
Victoria Harbour,VM1,5/6/2019,1,Surface Water,0.30,0.12,0.60,52.00,3.50,170.00,600.00,0.16,0.05,0.02,7.60,0.20,30.40,2.30,1.30,7.00,27.10,0.33,0.27,0.48,0.04,1.70,0.00,1.40
Victoria Harbour,VM1,25/7/2019,1,Surface Water,3.40,0.05,42.00,140.00,9.50,260.00,1000.00,0.14,0.02,0.00,8.30,13.00,28.50,1.90,0.10,20.00,27.30,0.21,0.45,0.61,0.04,13.70,0.01,5.80
Victoria Harbour,VM1,8/8/2019,1,Surface Water,0.50,0.06,1.30,71.00,4.70,280.00,450.00,0.07,0.03,0.01,7.90,0.90,30.00,2.00,1.00,4.00,28.10,0.16,0.34,0.44,0.03,13.60,0.00,0.90
Victoria Harbour,VM1,13/9/2019,1,Surface Water,0.70,0.05,8.70,88.00,5.70,560.00,2800.00,0.07,0.03,0.00,8.20,3.10,31.10,2.60,0.32,3.90,28.90,0.15,1.00,1.10,0.03,2.10,0.00,1.40
Victoria Harbour,VM1,3/10/2019,1,Surface Water,0.40,0.18,1.70,74.00,4.70,100.00,390.00,0.17,0.03,0.02,7.70,1.30,32.10,2.00,1.40,4.60,29.40,0.38,0.99,1.19,0.05,3.90,0.01,0.80
Victoria Harbour,VM1,21/11/2019,1,Surface Water,0.50,0.10,1.10,89.00,6.10,130.00,320.00,0.06,0.01,0.01,8.00,0.20,33.10,3.40,0.47,3.00,24.40,0.17,0.49,0.56,0.04,3.30,0.01,0.80
Victoria Harbour,VM1,2/12/2019,1,Surface Water,0.20,0.06,2.40,82.00,5.70,250.00,480.00,0.05,0.01,0.02,8.10,0.60,33.40,2.30,0.61,3.60,23.20,0.13,0.12,0.19,0.05,2.80,0.00,1.10
Victoria Harbour,VM12,7/1/2015,1,Surface Water,0.90,0.22,8.30,79.00,6.20,3500.00,7300.00,0.10,0.02,0.02,7.80,0.20,31.70,3.00,0.13,2.40,18.10,0.34,0.44,0.56,0.04,9.20,0.00,0.60
Victoria Harbour,VM12,5/2/2015,1,Surface Water,0.80,0.22,1.00,81.00,6.40,530.00,1200.00,0.19,0.02,0.03,7.60,0.40,31.30,2.10,0.85,6.80,17.20,0.43,0.46,0.67,0.05,5.20,0.00,0.70
Victoria Harbour,VM12,20/3/2015,1,Surface Water,0.50,0.23,0.90,85.00,6.40,13.00,41.00,0.23,0.02,0.03,7.80,0.20,31.10,3.00,0.92,2.40,20.30,0.48,0.50,0.75,0.04,2.10,0.00,0.70
Victoria Harbour,VM12,17/4/2015,1,Surface Water,0.80,0.14,2.50,84.00,6.00,26.00,67.00,0.16,0.02,0.01,7.80,0.20,32.20,1.90,0.60,3.40,22.70,0.32,0.37,0.55,0.03,2.80,0.00,0.80
Victoria Harbour,VM12,13/5/2015,1,Surface Water,0.70,0.18,2.80,71.00,5.00,780.00,1900.00,0.33,0.05,0.01,8.00,1.30,29.00,2.50,0.93,4.20,25.20,0.56,0.41,0.79,0.04,5.00,0.01,0.80
Victoria Harbour,VM12,11/6/2015,1,Surface Water,0.60,0.09,3.40,65.00,4.50,260.00,2000.00,0.56,0.04,0.01,7.80,0.50,25.30,3.00,2.80,2.30,26.70,0.69,0.33,0.93,0.07,4.90,0.00,0.80
Victoria Harbour,VM12,16/7/2015,1,Surface Water,0.80,0.16,4.20,70.00,4.70,310.00,950.00,0.21,0.04,0.03,8.10,2.20,30.10,3.50,1.50,2.70,27.10,0.41,0.37,0.62,0.06,4.00,0.01,1.00
Victoria Harbour,VM12,7/8/2015,1,Surface Water,1.10,0.07,8.90,75.00,5.20,80.00,170.00,0.40,0.06,0.03,7.70,2.90,28.20,4.00,2.20,11.00,26.40,0.52,0.32,0.78,0.05,3.20,0.00,3.10
Victoria Harbour,VM12,4/9/2015,1,Surface Water,0.40,0.18,1.50,71.00,4.80,120.00,270.00,0.27,0.06,0.04,7.80,0.20,30.00,2.30,2.20,16.00,25.90,0.51,1.00,1.33,0.08,13.50,0.01,2.80
Victoria Harbour,VM12,5/10/2015,1,Surface Water,0.50,0.05,0.80,71.00,4.70,1300.00,4600.00,0.21,0.15,0.03,7.80,0.80,30.10,2.00,2.00,3.40,28.20,0.41,0.21,0.57,0.03,6.00,0.00,0.90
Victoria Harbour,VM12,2/11/2015,1,Surface Water,0.40,0.13,2.90,74.00,5.00,10.00,160.00,0.14,0.04,0.02,7.90,0.20,31.10,3.00,0.69,3.10,26.90,0.31,0.45,0.63,0.05,4.10,0.01,0.50
Victoria Harbour,VM12,4/12/2015,1,Surface Water,0.40,0.16,1.10,75.00,5.20,150.00,380.00,0.13,0.06,0.03,7.60,0.50,32.00,2.50,1.40,16.00,24.00,0.35,0.22,0.41,0.05,4.80,0.00,2.80
Victoria Harbour,VM12,7/1/2016,1,Surface Water,1.00,0.26,1.90,80.00,6.00,890.00,1200.00,0.22,0.03,0.03,7.50,0.50,31.10,3.00,1.30,2.80,20.10,0.51,0.41,0.66,0.05,3.70,0.00,0.50
Victoria Harbour,VM12,12/2/2016,1,Surface Water,0.90,0.20,1.20,87.00,7.10,350.00,530.00,0.22,0.02,0.03,7.60,0.60,30.00,3.00,1.20,2.80,16.20,0.44,0.27,0.51,0.04,4.60,0.00,0.60
Victoria Harbour,VM12,11/3/2016,1,Surface Water,1.20,0.16,6.30,82.00,6.60,380.00,1100.00,0.15,0.01,0.00,8.20,3.00,29.90,3.10,0.83,2.70,16.90,0.32,0.61,0.77,0.03,2.60,0.01,1.00
Victoria Harbour,VM12,7/4/2016,1,Surface Water,2.00,0.19,1.40,96.00,7.40,490.00,840.00,0.18,0.02,0.01,7.90,1.60,29.60,1.80,0.82,9.50,19.10,0.39,0.47,0.67,0.07,2.40,0.01,1.80
Victoria Harbour,VM12,6/5/2016,1,Surface Water,0.70,0.18,0.60,70.00,5.00,20.00,40.00,0.29,0.03,0.02,7.90,0.20,27.60,1.80,2.00,3.00,23.80,0.50,0.26,0.58,0.08,1.80,0.01,0.80
Victoria Harbour,VM12,8/6/2016,1,Surface Water,1.20,0.15,7.40,62.00,4.20,40.00,90.00,0.30,0.06,0.03,8.00,1.20,28.30,3.00,1.20,2.30,26.90,0.51,0.46,0.82,0.10,1.20,0.01,1.00
Victoria Harbour,VM12,7/7/2016,1,Surface Water,1.50,0.11,1.70,72.00,5.10,220.00,590.00,0.43,0.03,0.03,7.30,0.20,25.80,2.30,2.50,1.70,26.00,0.57,0.26,0.72,0.07,3.20,0.00,0.80
Victoria Harbour,VM12,5/8/2016,1,Surface Water,0.10,0.15,0.20,72.00,5.00,250.00,710.00,0.23,0.03,0.03,7.80,0.80,30.10,3.00,2.00,2.80,25.00,0.41,0.29,0.55,0.14,5.70,0.00,0.70
Victoria Harbour,VM12,7/9/2016,1,Surface Water,0.30,0.13,0.50,61.00,5.20,560.00,1700.00,0.27,0.08,0.04,7.80,0.30,29.50,2.50,2.70,4.10,27.20,0.48,0.25,0.60,0.09,20.90,0.00,1.00
Victoria Harbour,VM12,6/10/2016,1,Surface Water,0.50,0.17,1.40,68.00,4.40,120.00,370.00,0.15,0.06,0.03,7.80,0.20,31.10,2.50,1.60,4.50,28.40,0.38,0.36,0.57,0.06,7.00,0.01,0.80
Victoria Harbour,VM12,4/11/2016,1,Surface Water,0.30,0.13,1.10,75.00,5.10,90.00,180.00,0.15,0.04,0.03,7.80,1.10,30.90,2.00,0.84,6.20,26.10,0.32,0.36,0.55,0.05,220.30,0.00,1.00
Victoria Harbour,VM12,2/12/2016,1,Surface Water,0.30,0.13,0.60,75.00,5.40,460.00,1100.00,0.12,0.05,0.02,8.00,0.50,31.00,2.20,1.30,8.80,23.00,0.30,0.57,0.74,0.05,7.50,0.01,1.30
Victoria Harbour,VM12,5/1/2017,1,Surface Water,0.70,0.16,0.90,90.00,6.80,610.00,1300.00,0.12,0.01,0.01,8.10,0.20,30.30,3.00,0.33,3.30,20.40,0.29,0.27,0.40,0.04,3.80,0.01,0.80
Victoria Harbour,VM12,2/2/2017,1,Surface Water,0.90,0.23,0.60,74.00,5.70,480.00,870.00,0.16,0.03,0.01,7.20,0.40,30.50,2.00,1.10,5.60,19.10,0.42,0.43,0.62,0.04,5.60,0.00,0.90
Victoria Harbour,VM12,3/3/2017,1,Surface Water,0.80,0.21,1.30,84.00,6.60,80.00,120.00,0.16,0.02,0.03,7.60,0.60,31.20,2.00,1.10,6.30,17.50,0.39,0.50,0.68,0.05,5.80,0.00,1.00
Victoria Harbour,VM12,6/4/2017,1,Surface Water,0.70,0.23,2.20,90.00,6.80,30.00,120.00,0.14,0.01,0.02,8.00,1.20,30.80,2.30,0.84,9.20,20.60,0.38,0.53,0.68,0.06,1.40,0.01,2.20
Victoria Harbour,VM12,5/5/2017,1,Surface Water,0.60,0.16,1.00,74.00,5.20,1100.00,2700.00,0.33,0.03,0.02,7.80,0.60,28.80,4.00,1.60,2.40,24.50,0.52,0.35,0.71,0.04,3.70,0.01,0.50
Victoria Harbour,VM12,5/6/2017,1,Surface Water,1.00,0.10,7.00,87.00,5.90,70.00,310.00,0.49,0.03,0.01,8.00,1.00,26.70,1.90,1.40,1.30,27.70,0.62,0.19,0.71,0.05,2.30,0.01,0.60
Victoria Harbour,VM12,3/7/2017,1,Surface Water,0.80,0.06,2.60,70.00,5.00,960.00,3200.00,1.10,0.08,0.03,7.70,0.40,19.90,2.40,6.40,1.30,27.20,1.23,0.14,1.32,0.06,2.40,0.00,0.80
Victoria Harbour,VM12,9/8/2017,1,Surface Water,1.50,0.10,5.60,65.00,4.40,290.00,980.00,0.36,0.07,0.02,7.90,1.90,27.60,3.00,2.30,3.70,27.60,0.53,0.30,0.73,0.11,2.00,0.00,1.00
Victoria Harbour,VM12,1/9/2017,1,Surface Water,0.40,0.07,1.70,71.00,4.80,900.00,2200.00,0.33,0.09,0.03,7.70,1.50,27.90,2.10,2.20,8.50,27.00,0.49,0.28,0.70,0.06,6.10,0.00,1.80
Victoria Harbour,VM12,9/10/2017,1,Surface Water,0.90,0.15,1.00,58.00,3.70,630.00,1200.00,0.16,0.06,0.03,7.90,0.60,29.90,2.00,1.90,8.00,29.60,0.37,0.41,0.63,0.04,4.80,0.01,1.20
Victoria Harbour,VM12,2/11/2017,1,Surface Water,0.60,0.11,1.50,66.00,4.40,180.00,460.00,0.10,0.04,0.02,7.80,0.90,32.70,2.50,1.20,7.10,26.20,0.24,0.66,0.79,0.04,4.70,0.00,1.10
Victoria Harbour,VM12,1/12/2017,1,Surface Water,0.10,0.17,0.50,74.00,5.30,5000.00,9400.00,0.13,0.03,0.04,7.80,0.30,32.80,2.00,1.70,7.80,22.70,0.33,0.30,0.46,0.05,4.70,0.00,1.00
Victoria Harbour,VM12,8/1/2018,1,Surface Water,0.30,0.18,1.10,78.00,6.10,550.00,730.00,0.27,0.02,0.04,8.20,0.90,31.50,2.50,1.80,3.60,18.40,0.47,0.22,0.51,0.04,9.60,0.01,0.70
Victoria Harbour,VM12,2/2/2018,1,Surface Water,0.60,0.11,1.90,86.00,6.90,410.00,940.00,0.08,0.01,0.01,7.60,1.10,32.30,2.50,0.56,7.10,16.20,0.20,0.37,0.46,0.04,5.20,0.00,1.00
Victoria Harbour,VM12,15/3/2018,1,Surface Water,1.00,0.21,2.90,75.00,5.80,790.00,1200.00,0.13,0.02,0.03,8.00,1.10,31.80,3.00,0.54,11.00,18.50,0.36,0.73,0.88,0.06,2.50,0.01,1.80
Victoria Harbour,VM12,6/4/2018,1,Surface Water,0.80,0.20,0.70,75.00,5.40,20.00,20.00,0.27,0.01,0.03,7.90,0.20,30.60,2.30,1.20,12.00,23.00,0.48,0.74,1.02,0.05,2.40,0.01,2.20
Victoria Harbour,VM12,3/5/2018,1,Surface Water,1.30,0.24,5.10,85.00,5.90,7500.00,16000.00,0.23,0.02,0.03,8.10,0.70,30.80,3.00,0.57,3.40,25.30,0.49,0.44,0.69,0.04,1.90,0.01,0.80
Victoria Harbour,VM12,1/6/2018,1,Surface Water,1.40,0.16,4.90,76.00,5.00,1600.00,3300.00,0.23,0.02,0.02,7.90,2.30,30.20,3.00,0.74,11.00,27.80,0.41,0.67,0.92,0.03,2.10,0.01,1.80
Victoria Harbour,VM12,5/7/2018,1,Surface Water,0.90,0.08,3.30,80.00,5.50,2200.00,5500.00,0.51,0.08,0.03,7.90,2.50,26.00,3.00,2.10,9.70,27.50,0.67,0.23,0.82,0.03,2.60,0.00,1.60
Victoria Harbour,VM12,8/8/2018,1,Surface Water,0.90,0.11,7.80,62.00,4.10,490.00,1400.00,0.28,0.06,0.02,7.90,2.80,28.90,3.00,1.60,8.60,27.70,0.45,0.27,0.61,0.04,2.50,0.01,2.10
Victoria Harbour,VM12,3/9/2018,1,Surface Water,0.40,0.13,0.80,83.00,5.70,2400.00,4400.00,0.37,0.12,0.04,7.80,0.40,27.10,2.30,3.10,3.90,26.60,0.62,0.29,0.78,0.05,2.60,0.01,1.00
Victoria Harbour,VM12,4/10/2018,1,Surface Water,0.30,0.09,0.90,68.00,4.50,590.00,1100.00,0.29,0.08,0.03,8.10,0.40,30.00,2.00,1.70,14.00,27.20,0.45,0.16,0.53,0.04,5.00,0.01,1.70
Victoria Harbour,VM12,2/11/2018,1,Surface Water,0.60,0.09,3.00,71.00,4.90,30.00,130.00,0.07,0.03,0.01,7.90,1.70,32.40,3.00,0.72,1.70,25.30,0.19,0.24,0.33,0.03,2.10,0.00,0.50
Victoria Harbour,VM12,28/12/2018,1,Surface Water,2.00,0.16,1.20,76.00,5.60,68.00,N/A,0.13,0.03,0.03,8.00,0.20,32.70,2.00,0.84,6.00,21.10,0.32,0.27,0.43,0.04,3.60,0.01,0.90
Victoria Harbour,VM12,2/1/2019,1,Surface Water,0.50,0.12,0.30,79.00,6.00,310.00,420.00,0.08,0.02,0.03,8.00,0.30,32.90,2.00,0.86,6.60,19.00,0.23,0.27,0.38,0.04,3.60,0.00,1.10
Victoria Harbour,VM12,13/2/2019,1,Surface Water,0.80,0.14,0.70,84.00,6.40,430.00,650.00,0.16,0.01,0.02,8.00,1.30,31.30,3.00,0.39,8.40,19.60,0.31,0.49,0.66,0.04,1.40,0.00,2.00
Victoria Harbour,VM12,1/3/2019,1,Surface Water,0.70,0.13,8.00,92.00,6.90,960.00,2000.00,0.09,0.01,0.01,8.10,2.10,31.80,2.70,0.24,3.50,20.20,0.23,0.61,0.71,0.04,1.20,0.01,1.40
Victoria Harbour,VM12,11/4/2019,1,Surface Water,1.10,0.12,2.70,80.00,5.60,80.00,180.00,0.27,0.01,0.01,7.90,0.20,30.70,3.00,0.83,10.00,24.10,0.40,0.23,0.51,0.04,1.30,0.00,2.40
